online user,# Spark workers,number of VMs,size of data,Amount of memory of workers,# cores of workers,total memory of VMs/local machine,#cores of VMs,think time,type of ML task,on-prem,Ave response time
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,1 G,80 G,32,,32,30,feature selection,0,36.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,84.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,84.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,84.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,84.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,69.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,69.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,69.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,64.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,64.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,64.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,64.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,61.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,61.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,61.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,59.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,59.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,59.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,59.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,58.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,58.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,58.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,58.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,57.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,57.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,57.5
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56.4
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56
3,8,2,100 MB,80 G,32,,32,30,MLP,0,56
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,55.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.9
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.3
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54.1
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54
3,8,2,100 MB,80 G,32,,32,30,MLP,0,54
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.8
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.7
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.6
3,8,2,100 MB,80 G,32,,32,30,MLP,0,53.4
